,c_cluster,cancelled_contracts,claims_rate,educ,first_policy,has_all,has_children,is_profit,location,mon_value,p_cluster,premium_health,premium_household,premium_life,premium_motor,premium_total,premium_work_comp,salary_year
8900,0,0,0.86,2 - High School,1995.0,1,1.0,1,4.0,113.25,1,242.49,516.75,48.12,104.91,1002.4,90.13,20388.0
8901,0,0,0.88,3 - BSc/MSc,1982.0,1,1.0,1,4.0,50.89,0,117.8,70.0,4.89,450.64,654.1099999999999,10.78,17328.0
8902,0,0,1.0,2 - High School,1992.0,1,1.0,0,3.0,-25.0,1,106.91,403.4,206.15,91.46,932.7199999999999,124.8,4572.0
8903,2,0,0.23,3 - BSc/MSc,1978.0,0,1.0,1,3.0,548.77,0,127.58,216.7,22.67,379.74,746.69,0.0,21156.0
8904,2,0,0.44,2 - High School,1989.0,1,1.0,1,2.0,467.1,1,202.26,357.85,36.23,190.48,879.2800000000001,92.46,17460.0
8905,0,1,1.0,3 - BSc/MSc,1988.0,0,1.0,0,1.0,-23.33,0,122.58,19.45,-1.11,432.86,577.67,2.78,37428.0
8906,0,0,0.68,1 - Basic,1978.0,1,1.0,1,1.0,249.94,1,152.25,328.95,183.48,101.91,858.0500000000001,91.46,12168.0
8907,1,1,0.57,3 - BSc/MSc,1985.0,0,1.0,1,4.0,201.61,0,248.38,-60.0,28.56,277.83,592.11,37.34,14112.0
8908,0,0,0.87,2 - High School,1976.0,1,0.0,1,4.0,72.24,1,183.48,181.7,84.46,280.94,752.36,21.78,49296.0
8909,0,0,0.99,3 - BSc/MSc,1985.0,1,0.0,0,4.0,-15.22,1,266.94,117.8,9.78,252.38,697.13,50.23,39108.0
8910,1,0,0.37,4 - PhD,1990.0,1,0.0,1,1.0,401.97,0,107.02,112.25,30.56,321.84,676.8,105.13,37548.0
8911,0,1,1.03,3 - BSc/MSc,1974.0,0,1.0,0,4.0,-40.0,0,61.79,-5.0,-5.0,514.32,576.11,0.0,19464.0
8912,1,0,0.17,3 - BSc/MSc,1993.0,1,1.0,1,1.0,461.99,0,101.13,3.9,11.89,459.42,588.12,11.78,30984.0
8913,1,0,0.43,2 - High School,1991.0,1,1.0,1,4.0,358.74,0,98.02,93.9,14.78,432.97,674.12,34.45,34140.0
8914,2,0,0.46,2 - High School,1988.0,1,1.0,1,1.0,555.1,1,231.82,580.1,0.89,203.37,1072.08,55.9,31248.0
8915,0,0,0.98,2 - High School,1992.0,1,0.0,0,1.0,-13.33,0,221.93,88.35,11.67,323.95,661.5699999999999,15.67,49080.0
8916,1,0,0.47,3 - BSc/MSc,1982.0,1,1.0,1,1.0,322.95,0,74.46,83.9,97.13,361.18,655.1200000000001,38.45,18660.0
8917,0,0,1.0,3 - BSc/MSc,1981.0,1,0.0,0,3.0,-26.0,0,201.15,87.8,10.67,324.95,634.2399999999999,9.67,57384.0
8918,0,1,1.02,3 - BSc/MSc,1977.0,0,1.0,0,4.0,-40.0,0,157.03,108.35,8.89,408.52,682.79,-6.11,22668.0
8919,1,0,0.68,3 - BSc/MSc,1989.0,1,1.0,1,3.0,286.5,0,141.36,447.85,36.23,329.84,973.1700000000001,17.89,37548.0
8920,0,0,1.06,2 - High School,1991.0,1,1.0,0,2.0,-71.01,1,99.02,274.5,46.01,265.94,795.6,110.13,44208.0
8921,1,0,0.69,4 - PhD,1992.0,1,0.0,1,1.0,218.16,1,270.05,251.15,16.56,226.6,783.0299999999999,18.67,35688.0
8922,0,1,1.1,3 - BSc/MSc,1986.0,0,0.0,0,3.0,-82.55,0,91.24,-10.55,7.78,461.31,588.9999999999999,28.67,33912.0
8923,1,0,0.72,1 - Basic,1987.0,1,1.0,1,3.0,179.15,1,143.36,181.15,98.13,158.14,724.92,144.14,38988.0
8924,1,0,0.27,4 - PhD,1989.0,1,1.0,1,1.0,482.32,0,61.9,104.45,4.89,514.32,692.5600000000001,7.0,41688.0
8925,0,0,0.89,2 - High School,1993.0,1,1.0,1,4.0,49.79,1,179.7,117.25,82.35,226.82,675.8,69.68,34908.0
8926,0,1,1.0,1 - Basic,1991.0,0,1.0,0,1.0,-24.33,0,203.26,-15.0,15.67,362.18,584.0,2.89,30588.0
8927,1,0,0.33,3 - BSc/MSc,1995.0,1,1.0,1,3.0,428.53,0,106.02,104.45,24.56,436.75,679.56,7.78,19308.0
8928,1,0,0.44,3 - BSc/MSc,1996.0,1,0.0,1,4.0,320.52,0,182.7,18.9,8.89,371.07,617.1199999999999,35.56,41484.0
8929,1,1,0.15,3 - BSc/MSc,1981.0,0,1.0,1,4.0,544.88,0,87.46,83.9,8.89,487.98,668.23,-1.0,26364.0
8930,1,0,0.13,3 - BSc/MSc,1984.0,1,1.0,1,3.0,569.21,0,89.35,99.45,24.67,461.2,683.56,8.89,49644.0
8931,1,0,0.71,3 - BSc/MSc,1988.0,1,1.0,1,4.0,171.6,0,152.14,136.7,28.45,340.62,689.3600000000001,31.45,37116.0
8932,1,0,0.44,2 - High School,1987.0,1,0.0,1,1.0,451.42,1,252.27,309.5,22.67,166.92,845.5999999999999,94.24,50940.0
8933,0,0,0.93,1 - Basic,1977.0,1,0.0,1,2.0,26.79,1,143.47,142.25,223.82,58.9,701.8000000000001,133.36,46200.0
8934,0,0,0.95,2 - High School,1990.0,1,1.0,1,2.0,9.56,0,181.59,98.9,1.89,366.29,683.23,34.56,27384.0
8935,0,0,1.01,3 - BSc/MSc,1995.0,1,1.0,0,3.0,-34.78,0,164.03,87.8,17.78,389.74,669.13,9.78,33912.0
8936,1,0,0.23,3 - BSc/MSc,1991.0,1,1.0,1,4.0,517.1,0,155.25,122.8,9.89,390.85,707.24,28.45,33600.0
8937,2,0,0.57,1 - Basic,1993.0,1,1.0,1,1.0,366.63,1,177.7,397.85,79.46,128.47,918.1700000000001,134.69,13836.0
8938,0,0,0.88,1 - Basic,1977.0,1,1.0,1,4.0,136.03,1,96.13,990.75,161.03,27.34,1371.6,96.35,4452.0
8939,1,1,0.44,3 - BSc/MSc,1984.0,0,0.0,1,1.0,543.1,1,263.16,526.2,55.9,176.81,1022.07,-7.0,43920.0
8940,1,0,0.51,2 - High School,1989.0,1,0.0,1,1.0,494.76,1,299.5,560.1,21.56,158.14,1058.08,18.78,51504.0
8941,1,1,0.42,3 - BSc/MSc,1976.0,0,1.0,1,2.0,360.41,0,155.25,103.9,4.78,411.19,675.12,-7.0,24720.0
8942,0,0,1.03,2 - High School,1974.0,1,1.0,0,4.0,-59.23,1,93.13,559.0,34.23,235.71,1011.2,89.13,42624.0
8943,0,1,1.06,4 - PhD,1983.0,0,0.0,0,1.0,-62.33,0,158.14,-15.55,4.89,416.19,596.1099999999999,16.89,43992.0
8944,0,1,0.71,4 - PhD,1979.0,0,1.0,1,2.0,187.82,1,346.62,172.8,26.56,196.26,742.24,-10.0,15132.0
8945,0,0,0.77,2 - High School,1993.0,1,0.0,1,4.0,144.03,1,217.93,200.05,3.89,245.6,744.04,76.57,44772.0
8946,0,0,0.98,3 - BSc/MSc,1975.0,1,1.0,0,4.0,-12.22,0,116.8,94.45,4.89,455.53,679.56,7.89,28056.0
8947,0,0,0.99,2 - High School,1984.0,1,0.0,0,1.0,-17.22,1,190.37,24.45,54.12,272.83,612.56,70.79,47304.0
8948,0,0,0.76,2 - High School,1992.0,1,1.0,1,1.0,212.6,1,131.58,495.65,10.89,279.61,970.63,52.9,14892.0
8949,0,0,0.74,4 - PhD,1995.0,1,1.0,1,4.0,165.48,0,188.59,171.7,18.78,351.51,743.36,12.78,13248.0
8950,1,1,0.13,3 - BSc/MSc,1996.0,0,1.0,1,1.0,510.77,0,48.12,25.0,6.0,537.99,617.11,-4.11,34452.0
8951,1,0,0.19,3 - BSc/MSc,1983.0,1,1.0,1,2.0,488.55,0,109.91,82.8,4.89,421.97,633.24,13.67,34716.0
8952,0,0,0.98,2 - High School,1987.0,1,1.0,0,4.0,-15.22,0,164.92,73.9,8.78,390.74,648.1199999999999,9.78,15552.0
8953,2,1,0.56,3 - BSc/MSc,1977.0,0,1.0,1,1.0,388.63,1,242.38,442.3,25.56,230.82,941.06,-3.11,25164.0
8954,2,0,0.43,2 - High School,1982.0,1,1.0,1,4.0,607.9,1,160.14,632.9,115.91,44.23,1113.32,160.14,11928.0
8955,1,0,0.47,3 - BSc/MSc,1988.0,1,0.0,1,4.0,525.65,1,237.49,550.65,17.56,181.7,1034.4099999999999,47.01,42528.0
8956,0,1,0.96,3 - BSc/MSc,1996.0,0,1.0,0,1.0,-2.99,0,86.46,34.45,2.89,481.87,605.6700000000001,-5.11,29976.0
8957,0,1,0.99,4 - PhD,1981.0,0,1.0,0,2.0,-16.77,0,177.81,-5.55,3.89,409.41,601.0,9.89,19908.0
8958,1,0,0.63,2 - High School,1977.0,1,0.0,1,1.0,279.17,1,194.26,322.85,145.25,85.35,821.28,73.57,41304.0
8959,2,0,0.38,1 - Basic,1990.0,1,1.0,1,2.0,528.65,1,83.46,383.95,169.7,151.25,894.1600000000001,105.8,15492.0
8960,2,0,0.21,1 - Basic,1980.0,1,0.0,1,4.0,818.82,1,129.58,589.55,84.35,169.92,1072.6399999999999,99.24,11892.0
8961,0,0,1.01,2 - High School,1996.0,1,0.0,0,4.0,-40.78,1,186.59,722.9,190.37,74.68,1190.32,15.78,40884.0
8962,1,0,0.25,3 - BSc/MSc,1979.0,1,1.0,1,3.0,482.32,0,54.9,104.45,0.89,512.32,678.45,5.89,39048.0
8963,0,0,0.99,2 - High School,1974.0,1,1.0,0,3.0,-18.11,0,36.34,40.0,6.89,548.88,647.0,14.89,32184.0
8964,1,0,0.63,2 - High School,1991.0,1,0.0,1,4.0,188.71,0,142.36,3.9,69.57,286.5,575.12,72.79,30300.0
8965,0,0,1.0,2 - High School,1982.0,0,0.0,0,1.0,-25.0,1,163.03,539.0,155.14,0.0,927.8499999999999,70.68,53676.0
8966,0,0,0.97,4 - PhD,1978.0,1,1.0,0,4.0,-7.22,0,155.14,118.35,18.67,393.74,703.68,17.78,38904.0
8967,1,0,0.33,3 - BSc/MSc,1976.0,1,1.0,1,1.0,367.63,0,186.48,9.45,16.56,333.84,588.56,42.23,40596.0
8968,0,0,1.1,2 - High School,1983.0,1,1.0,0,4.0,-95.79,1,286.72,166.7,41.12,101.02,726.25,130.69,15156.0
8969,0,0,1.0,3 - BSc/MSc,1982.0,1,1.0,0,4.0,-25.0,0,111.91,104.45,3.89,458.53,693.56,14.78,43020.0
8970,2,0,0.6,2 - High School,1978.0,1,1.0,1,1.0,301.17,1,334.84,275.05,80.46,74.46,821.93,57.12,21228.0
8971,0,0,0.96,2 - High School,1983.0,1,0.0,1,4.0,21.01,1,241.49,663.45,46.01,136.36,1111.7600000000002,24.45,17592.0
8972,1,0,0.3,1 - Basic,1976.0,1,1.0,1,1.0,471.76,1,60.79,147.25,163.92,107.13,704.8000000000001,225.71,17160.0
8973,1,0,0.25,3 - BSc/MSc,1989.0,1,1.0,1,1.0,467.76,0,86.46,69.45,8.78,489.98,657.45,2.78,27900.0
8974,0,0,0.78,3 - BSc/MSc,1992.0,1,0.0,1,4.0,124.47,0,193.48,103.35,13.67,326.73,669.6800000000001,32.45,53400.0
8975,1,0,0.16,2 - High School,1992.0,1,1.0,1,4.0,490.43,0,97.13,34.45,3.89,475.2,612.56,1.89,23244.0
8976,2,0,0.49,1 - Basic,1988.0,1,1.0,1,3.0,606.22,1,239.38,801.25,18.78,25.34,1236.0,151.25,11856.0
8977,1,0,0.47,2 - High School,1989.0,1,0.0,1,4.0,391.4,1,123.8,217.25,18.67,217.82,782.6899999999999,205.15,51948.0
8978,1,0,0.18,3 - BSc/MSc,1997.0,1,1.0,1,1.0,453.2,0,95.13,13.35,13.78,449.75,586.68,14.67,33672.0
8979,0,0,0.81,2 - High School,1995.0,1,0.0,1,1.0,134.7,1,245.27,367.85,84.46,101.02,857.28,58.68,39564.0
8980,1,0,0.12,3 - BSc/MSc,1987.0,1,1.0,1,2.0,566.55,0,59.79,88.9,4.0,511.54,673.12,8.89,23976.0
8981,2,0,0.22,2 - High School,1982.0,1,1.0,1,1.0,880.62,1,88.35,711.25,29.34,165.03,1162.0,168.03,12576.0
8982,1,1,0.17,3 - BSc/MSc,1996.0,0,1.0,1,4.0,589.67,0,126.69,196.7,56.01,368.07,747.47,-6.11,33012.0
8983,1,0,0.31,3 - BSc/MSc,1979.0,1,1.0,1,4.0,472.87,0,54.12,151.15,9.89,497.87,725.92,12.89,35916.0
8984,2,0,0.32,2 - High School,1991.0,1,1.0,1,2.0,640.68,1,223.82,471.2,136.36,85.57,975.0699999999999,58.12,10284.0
8985,0,0,0.93,2 - High School,1979.0,1,1.0,1,3.0,37.79,1,143.25,455.1,71.57,157.92,922.9699999999999,95.13,20016.0
8986,1,1,0.19,3 - BSc/MSc,1990.0,0,0.0,1,2.0,668.23,0,103.91,340.05,53.9,359.18,857.04,-6.0,40836.0
8987,0,0,1.0,3 - BSc/MSc,1990.0,1,0.0,0,3.0,-25.0,0,210.04,28.9,9.78,352.51,608.2299999999999,7.0,45540.0
8988,1,0,0.16,3 - BSc/MSc,1984.0,1,1.0,1,4.0,469.76,0,84.57,4.45,10.89,487.76,591.56,3.89,15600.0
8989,0,0,1.07,2 - High School,1987.0,1,1.0,0,1.0,-88.9,1,251.27,491.75,63.9,154.03,978.4,17.45,23076.0
8990,2,0,0.42,3 - BSc/MSc,1985.0,1,0.0,1,4.0,554.23,1,189.59,544.0,35.23,190.26,990.3100000000001,31.23,25428.0
8991,0,0,1.06,2 - High School,1974.0,1,0.0,0,4.0,-85.68,1,218.82,491.75,69.68,137.36,978.2900000000001,60.68,45708.0
8992,2,0,0.61,1 - Basic,1981.0,1,1.0,1,3.0,436.97,1,98.02,722.35,295.5,45.01,1170.7700000000002,9.89,11208.0
8993,2,0,0.36,2 - High School,1983.0,1,1.0,1,3.0,688.8,1,132.58,687.35,64.68,143.14,1118.88,91.13,13164.0
8994,2,0,0.33,4 - PhD,1988.0,1,1.0,1,2.0,450.53,0,200.15,157.25,12.78,325.06,714.8,19.56,13824.0
8995,0,0,0.86,2 - High School,1980.0,1,1.0,1,4.0,81.34,0,189.48,153.35,57.01,332.84,742.68,10.0,21672.0
8996,1,1,0.35,3 - BSc/MSc,1979.0,0,0.0,1,4.0,323.97,0,189.59,-45.55,29.56,340.62,584.11,24.34,38976.0
8997,0,0,0.87,2 - High School,1996.0,1,1.0,1,3.0,121.25,1,203.15,642.9,107.02,76.46,1099.32,69.79,11472.0
8998,0,0,0.69,3 - BSc/MSc,1996.0,1,1.0,1,1.0,237.16,1,177.7,298.95,64.79,197.37,838.16,99.35,22104.0
8999,1,0,0.09,3 - BSc/MSc,1983.0,1,1.0,1,3.0,508.22,0,51.9,28.9,5.89,488.76,585.1199999999999,9.67,38328.0
9000,1,0,0.61,4 - PhD,1981.0,1,1.0,1,4.0,308.62,0,163.92,348.95,13.67,333.62,864.1599999999999,4.0,34848.0
9001,1,0,0.74,3 - BSc/MSc,1987.0,1,0.0,1,1.0,183.93,1,290.61,265.05,14.67,209.04,794.15,14.78,39204.0
9002,2,0,0.09,1 - Basic,1977.0,1,1.0,1,4.0,972.53,0,93.35,637.35,24.67,328.73,1090.88,6.78,29232.0
9003,1,0,0.41,3 - BSc/MSc,1993.0,1,0.0,1,2.0,368.63,0,172.92,68.9,12.89,406.52,666.0099999999999,4.78,49068.0
9004,1,0,0.27,3 - BSc/MSc,1980.0,1,1.0,1,1.0,404.19,0,130.47,5.0,14.78,424.19,586.9999999999999,12.56,38856.0
9005,2,0,0.5,3 - BSc/MSc,1990.0,1,1.0,1,4.0,404.07,1,144.25,295.6,36.45,210.26,856.48,169.92,29604.0
9006,1,0,0.27,4 - PhD,1987.0,1,1.0,1,1.0,449.31,0,147.25,73.9,14.78,415.19,654.12,3.0,19104.0
9007,0,0,0.82,2 - High School,1992.0,1,0.0,1,1.0,145.59,1,121.58,491.2,45.23,215.82,962.96,89.13,29244.0
9008,0,0,0.96,2 - High School,1983.0,1,0.0,1,1.0,1.34,0,114.91,43.9,17.56,416.19,619.1199999999999,26.56,47868.0
9009,0,1,0.91,4 - PhD,1983.0,0,1.0,1,2.0,35.78,0,98.24,70.0,-4.0,476.98,648.0,2.78,25056.0
9010,2,0,0.53,1 - Basic,1985.0,1,1.0,1,1.0,471.08,1,242.6,565.65,79.57,99.13,1056.52,69.57,8244.0
9011,1,0,0.77,3 - BSc/MSc,1986.0,1,0.0,1,1.0,171.48,1,240.49,305.6,58.9,196.48,843.48,42.01,46608.0
9012,0,1,1.07,2 - High School,1982.0,0,0.0,0,1.0,-80.12,1,337.73,250.6,44.12,155.03,787.48,-11.0,45576.0
9013,0,0,0.99,1 - Basic,1993.0,1,0.0,0,4.0,-14.33,1,306.28,171.15,94.24,126.58,719.92,21.67,49572.0
9014,0,0,0.95,3 - BSc/MSc,1990.0,1,1.0,1,3.0,6.33,0,184.7,40.0,19.56,368.18,621.1099999999999,8.67,30732.0
9015,0,1,1.0,3 - BSc/MSc,1993.0,0,1.0,0,1.0,-28.33,0,119.8,207.25,-1.11,423.08,771.9099999999999,21.78,23016.0
9016,1,0,0.14,1 - Basic,1976.0,1,1.0,1,3.0,629.44,0,72.68,192.8,18.56,468.2,764.24,12.0,35892.0
9017,0,0,0.87,2 - High School,1997.0,1,0.0,1,3.0,62.25,1,253.16,87.25,41.34,116.02,659.8,162.03,47676.0
9018,0,0,1.03,3 - BSc/MSc,1975.0,1,1.0,0,1.0,-45.56,0,70.68,9.45,29.45,478.09,596.5600000000001,8.89,23736.0
9019,0,0,0.79,2 - High School,1994.0,1,1.0,1,4.0,164.59,1,298.5,373.95,3.89,193.48,914.16,44.34,18996.0
9020,1,0,0.2,1 - Basic,1986.0,1,1.0,1,1.0,467.87,0,126.69,39.45,14.67,433.86,619.56,4.89,30672.0
9021,0,0,0.97,3 - BSc/MSc,1980.0,0,1.0,0,4.0,-7.0,0,112.91,20.0,0.0,472.2,607.11,2.0,28140.0
9022,0,0,0.92,1 - Basic,1987.0,1,1.0,1,1.0,29.9,0,190.37,82.8,37.34,282.83,648.24,54.9,28200.0
9023,0,1,0.9,1 - Basic,1996.0,0,0.0,1,1.0,70.13,1,200.37,457.3,112.02,210.26,979.9499999999999,-3.11,48744.0
9024,2,0,0.67,1 - Basic,1979.0,1,1.0,1,1.0,297.73,1,131.58,485.65,162.92,41.34,972.52,151.03,10968.0
9025,1,0,0.59,3 - BSc/MSc,1981.0,1,1.0,1,1.0,327.3,0,154.03,352.3,23.67,286.61,859.84,43.23,48492.0
9026,0,0,1.09,3 - BSc/MSc,1976.0,1,1.0,0,1.0,-90.68,0,119.8,195.6,90.35,315.06,745.4799999999999,24.67,39168.0
9027,0,1,1.03,3 - BSc/MSc,1983.0,0,1.0,0,3.0,-43.42,0,109.02,-16.1,13.78,458.42,593.11,11.89,24672.0
9028,0,1,1.14,3 - BSc/MSc,1988.0,0,1.0,0,1.0,-102.0,0,61.01,-40.0,0.0,538.1,602.11,3.0,39732.0
9029,0,0,0.82,3 - BSc/MSc,1997.0,1,1.0,1,4.0,89.13,1,247.38,44.45,207.26,69.68,635.56,66.79,12204.0
9030,2,0,0.42,2 - High School,1990.0,1,1.0,1,1.0,556.56,1,246.38,549.0,25.45,117.69,998.2,59.68,21780.0
9031,0,0,1.0,3 - BSc/MSc,1997.0,1,1.0,0,2.0,-25.0,1,211.15,369.5,53.12,212.04,907.5999999999999,61.79,25500.0
9032,0,1,1.0,3 - BSc/MSc,1977.0,0,1.0,0,2.0,-23.33,0,228.71,84.45,-0.11,331.84,646.78,1.78,32448.0
9033,2,0,0.17,1 - Basic,1989.0,1,1.0,1,4.0,1288.46,1,145.36,1203.55,19.67,155.25,1588.84,65.01,16776.0
9034,0,0,1.0,2 - High School,1987.0,1,1.0,0,4.0,-25.0,0,137.58,127.25,5.89,416.41,715.8000000000001,28.67,33324.0
9035,1,0,0.68,3 - BSc/MSc,1983.0,1,1.0,1,2.0,225.6,0,112.8,250.6,40.23,366.07,785.4799999999999,15.78,41724.0
9036,0,1,1.0,2 - High School,1987.0,0,1.0,0,1.0,-30.0,1,216.93,848.5,40.34,163.03,1268.8,-5.0,33096.0
9037,0,0,1.09,2 - High School,1998.0,1,0.0,0,2.0,-87.23,0,77.68,92.8,70.57,333.73,659.24,84.46,14712.0
9038,0,0,1.03,2 - High School,1983.0,1,1.0,0,1.0,-44.67,0,137.47,39.45,27.45,400.41,624.45,19.67,34644.0
9039,1,0,0.28,3 - BSc/MSc,1993.0,1,0.0,1,1.0,556.34,0,210.04,288.95,18.67,280.61,805.1599999999999,6.89,54336.0
9040,1,0,0.45,3 - BSc/MSc,1980.0,1,1.0,1,3.0,362.52,1,178.81,138.35,94.13,123.69,704.6800000000001,169.7,9168.0
9041,0,0,0.92,2 - High School,1974.0,1,1.0,1,4.0,23.56,0,85.35,35.0,9.78,480.09,613.9999999999999,3.78,24720.0
9042,0,0,0.88,1 - Basic,1981.0,1,1.0,1,3.0,53.46,1,247.27,68.35,9.89,236.71,640.6800000000001,78.46,17988.0
9043,1,0,0.31,2 - High School,1978.0,1,1.0,1,4.0,403.97,0,163.92,58.9,16.78,376.85,623.2299999999999,6.78,34896.0
9044,1,0,0.61,2 - High School,1979.0,1,0.0,1,4.0,313.73,0,80.57,313.95,71.68,333.95,867.0500000000001,66.9,47928.0
9045,1,0,0.66,1 - Basic,1985.0,1,1.0,1,3.0,238.49,0,129.47,221.15,42.34,337.73,781.9200000000001,51.23,30888.0
9046,2,0,0.54,2 - High School,1977.0,1,0.0,1,4.0,393.18,0,157.92,358.95,29.56,324.95,901.0499999999998,29.67,28260.0
9047,1,0,0.4,3 - BSc/MSc,1982.0,1,0.0,1,4.0,575.66,1,194.26,511.2,89.46,198.48,1007.9599999999999,14.56,39768.0
9048,1,0,0.59,3 - BSc/MSc,1985.0,1,1.0,1,1.0,335.07,1,192.48,362.85,58.01,269.16,885.28,2.78,33072.0
9049,0,0,0.88,2 - High School,1997.0,1,1.0,1,1.0,63.35,1,145.25,187.8,86.35,239.49,747.24,88.35,20532.0
9050,1,0,0.66,3 - BSc/MSc,1991.0,1,1.0,1,4.0,256.5,1,150.25,319.5,41.23,275.83,833.7099999999999,46.9,39684.0
9051,0,0,1.04,2 - High School,1992.0,1,0.0,0,1.0,-57.34,1,311.28,153.35,67.79,177.81,745.68,35.45,47508.0
9052,0,0,0.96,3 - BSc/MSc,1987.0,0,1.0,1,4.0,0.78,0,141.25,15.0,0.0,431.97,599.0,10.78,20352.0
9053,0,1,0.77,3 - BSc/MSc,1995.0,0,1.0,1,2.0,137.92,0,106.02,157.25,11.78,438.75,713.8,-6.11,29544.0
9054,0,1,1.06,4 - PhD,1988.0,0,0.0,0,2.0,-57.76,0,149.36,-70.0,77.68,353.4,610.0,29.56,35040.0
9055,1,1,0.41,2 - High School,1990.0,0,1.0,1,4.0,290.74,0,105.02,-50.0,27.45,396.41,587.0,58.12,28728.0
9056,1,0,0.57,3 - BSc/MSc,1974.0,1,0.0,1,3.0,236.05,1,297.39,38.35,5.89,236.6,602.68,24.45,45144.0
9057,1,1,0.24,3 - BSc/MSc,1976.0,0,1.0,1,4.0,358.88,0,47.01,-65.0,0.89,523.21,571.11,-3.11,37296.0
9058,1,0,0.4,2 - High School,1986.0,1,1.0,1,2.0,317.73,0,209.93,3.9,8.78,344.73,574.1199999999999,6.78,22104.0
9059,1,1,0.71,3 - BSc/MSc,1974.0,0,1.0,1,1.0,143.49,0,130.58,-10.55,29.34,326.06,593.1099999999999,107.13,38112.0
9060,0,0,0.99,1 - Basic,1994.0,1,1.0,0,4.0,-19.11,0,153.14,431.75,27.45,297.5,931.4,21.56,29208.0
9061,1,0,0.64,3 - BSc/MSc,1993.0,1,0.0,1,2.0,299.27,1,121.69,388.95,64.68,266.05,897.1600000000001,55.79,38604.0
9062,1,1,0.24,4 - PhD,1974.0,0,1.0,1,4.0,454.86,0,148.14,45.0,6.78,428.19,628.1099999999999,-0.11,22968.0
9063,2,0,0.47,2 - High School,1982.0,1,1.0,1,4.0,456.63,1,150.25,369.5,138.36,242.6,908.6,7.89,18000.0
9064,1,1,0.39,3 - BSc/MSc,1982.0,0,1.0,1,2.0,315.76,0,201.37,-11.1,38.23,339.73,579.33,-5.0,11784.0
9065,0,0,1.03,2 - High School,1990.0,1,1.0,0,1.0,-48.56,0,151.25,358.95,18.78,331.95,903.27,42.34,24240.0
9066,0,1,1.04,3 - BSc/MSc,1987.0,0,1.0,0,2.0,-46.0,0,75.46,-20.0,-1.0,489.76,574.11,8.89,28500.0
9067,1,0,0.39,3 - BSc/MSc,1992.0,1,0.0,1,3.0,410.64,1,271.83,151.7,7.78,246.49,715.25,37.45,46236.0
9068,0,1,0.8,3 - BSc/MSc,1995.0,0,1.0,1,4.0,112.14,0,241.38,142.25,0.89,314.28,698.8,-2.11,23076.0
9069,0,0,0.95,2 - High School,1996.0,1,1.0,1,1.0,11.23,1,350.51,221.7,57.01,129.69,795.36,36.45,24336.0
9070,0,0,0.73,2 - High School,1980.0,1,1.0,1,4.0,143.92,1,169.7,35.0,168.92,73.68,628.0,180.7,13404.0
9071,1,0,0.38,2 - High School,1986.0,1,1.0,1,4.0,420.08,0,142.36,133.35,1.89,398.74,722.6800000000001,46.34,38184.0
9072,0,0,1.0,3 - BSc/MSc,1986.0,1,1.0,0,2.0,-27.21,1,239.6,72.25,98.13,146.36,630.8000000000001,74.46,18936.0
9073,0,0,0.97,2 - High School,1981.0,1,0.0,0,4.0,-0.22,1,183.59,225.6,87.46,197.15,756.48,62.68,46332.0
9074,1,0,0.56,2 - High School,1996.0,1,1.0,1,4.0,257.72,1,291.5,73.9,74.57,132.47,648.1200000000001,75.68,39912.0
9075,0,0,0.97,3 - BSc/MSc,1987.0,1,1.0,0,3.0,-2.44,1,280.83,278.95,111.02,142.47,822.16,8.89,22020.0
9076,1,1,0.18,3 - BSc/MSc,1981.0,0,1.0,1,1.0,478.76,0,84.35,29.45,-0.11,481.09,617.67,22.78,31380.0
9077,2,0,0.56,1 - Basic,1982.0,1,1.0,1,1.0,338.41,1,180.7,288.95,101.24,175.7,829.05,82.46,11172.0
9078,0,0,1.0,2 - High School,1978.0,1,1.0,0,4.0,-25.0,0,158.14,98.35,10.67,370.96,673.6799999999998,35.56,21948.0
9079,1,1,0.04,4 - PhD,1994.0,0,1.0,1,1.0,487.55,0,21.56,-65.0,4.0,568.55,599.1099999999999,5.0,29388.0
9080,0,0,1.11,3 - BSc/MSc,1986.0,1,0.0,0,4.0,-91.9,1,280.72,19.45,41.23,242.6,609.67,25.67,41892.0
9081,1,0,0.58,1 - Basic,1992.0,1,1.0,1,4.0,282.29,1,144.36,185.6,207.15,121.69,734.48,75.68,13092.0
9082,0,0,1.12,1 - Basic,1982.0,1,1.0,0,3.0,-102.46,1,324.06,34.45,66.68,117.8,620.45,77.46,38124.0
9083,0,0,0.89,3 - BSc/MSc,1985.0,1,1.0,1,4.0,47.57,0,207.04,58.9,13.67,307.39,639.1199999999999,52.12,34452.0
9084,1,0,0.2,3 - BSc/MSc,1986.0,1,1.0,1,1.0,450.09,0,88.35,14.45,19.67,474.09,597.56,1.0,36408.0
9085,0,1,1.25,3 - BSc/MSc,1997.0,0,1.0,0,3.0,-152.01,0,94.35,-75.0,52.01,417.19,587.0,23.45,44964.0
9086,1,0,0.47,3 - BSc/MSc,1994.0,1,0.0,1,2.0,351.17,0,213.15,148.35,5.78,284.61,708.68,56.79,42336.0
9087,1,0,0.47,3 - BSc/MSc,1995.0,1,0.0,1,1.0,368.3,1,346.62,186.15,62.79,73.46,739.92,70.9,35892.0
9088,0,0,1.0,3 - BSc/MSc,1987.0,1,1.0,0,1.0,-25.0,0,262.05,162.8,9.78,285.83,744.13,23.67,18492.0
