,birth_year,educ,salary_year,location,has_children,mon_value,claims_rate,premium_motor,premium_household,premium_health,premium_life,premium_work_comp,customer_since,is_family_policy,premium_total,cancelled_contracts,nr_contracts,p_cluster,c_cluster
7746,1943.0,2 - High School,43428.0,1.0,0.0,294.73,0.47,355.29,4.45,189.59,20.67,35.56,1990.0,0,605.56,0,5,2,0
7747,1978.0,3 - BSc/MSc,24096.0,4.0,1.0,201.82,0.63,275.94,42.8,247.38,15.78,33.34,1988.0,0,615.24,0,5,1,2
7748,1980.0,3 - BSc/MSc,20172.0,2.0,1.0,96.01,0.82,397.52,94.45,142.47,18.67,26.56,1995.0,0,679.6699999999998,0,5,2,2
7749,1982.0,1 - Basic,23808.0,3.0,1.0,189.15,0.71,308.28,186.7,174.7,27.45,44.23,1995.0,0,741.36,0,5,1,2
7750,1973.0,3 - BSc/MSc,31068.0,1.0,1.0,-53.22,1.05,491.98,-10.0,99.24,5.78,-7.0,1995.0,0,597.0,2,3,2,2
7751,1996.0,3 - BSc/MSc,16536.0,4.0,0.0,84.14,0.84,161.03,136.7,313.06,27.56,53.01,1996.0,1,691.3599999999999,0,5,1,2
7752,1957.0,3 - BSc/MSc,27252.0,4.0,1.0,-54.56,1.05,485.87,39.45,53.01,17.67,29.56,1990.0,0,625.56,0,5,2,1
7753,1971.0,3 - BSc/MSc,24876.0,3.0,1.0,-17.33,0.99,394.52,24.45,166.03,7.89,-0.22,1976.0,0,592.89,1,4,2,2
7754,1964.0,3 - BSc/MSc,29616.0,3.0,1.0,8.56,0.96,369.07,158.35,166.03,29.56,33.56,1985.0,0,756.5699999999999,0,5,2,1
7755,1960.0,3 - BSc/MSc,35652.0,4.0,1.0,-11.11,0.98,492.65,69.45,70.57,5.0,13.89,1984.0,0,651.5600000000001,0,5,2,1
7756,1961.0,3 - BSc/MSc,40416.0,1.0,1.0,733.91,0.19,274.94,427.85,125.69,81.46,25.34,1997.0,0,935.2800000000001,0,5,1,0
7757,1978.0,4 - PhD,20052.0,4.0,1.0,-51.32,1.05,527.32,-15.55,49.01,10.89,-6.11,1992.0,0,587.22,2,3,2,2
7758,1997.0,1 - Basic,10128.0,4.0,1.0,324.29,0.41,104.02,33.35,105.02,157.92,191.37,1997.0,1,591.68,0,5,0,2
7759,1983.0,2 - High School,16008.0,2.0,1.0,380.42,0.55,256.05,421.2,176.81,19.56,35.34,1983.0,1,908.9599999999999,0,5,1,3
7760,1988.0,3 - BSc/MSc,26028.0,4.0,1.0,229.49,0.62,209.26,78.35,280.72,45.23,49.12,1993.0,0,662.6800000000001,0,5,1,2
7761,1990.0,4 - PhD,21816.0,1.0,1.0,-36.31,1.02,415.19,-1.1,137.36,12.89,3.78,1996.0,0,569.2199999999999,1,4,2,2
7762,1973.0,2 - High School,23772.0,1.0,0.0,193.15,0.7,179.7,158.35,310.28,23.45,61.9,1990.0,0,733.68,0,5,1,2
7763,1997.0,2 - High School,10668.0,1.0,1.0,729.6,0.36,56.12,749.6,195.26,5.0,167.81,1997.0,1,1173.79,0,5,0,3
7764,1990.0,2 - High School,24444.0,4.0,1.0,251.16,0.64,120.91,191.15,290.5,118.8,36.45,1990.0,1,757.81,0,5,1,2
7765,1991.0,2 - High School,22596.0,1.0,1.0,119.36,0.83,150.25,338.95,294.39,63.68,5.89,1991.0,1,853.1599999999999,0,5,1,2
7766,1969.0,2 - High School,29964.0,3.0,0.0,-89.57,1.11,245.38,58.35,182.48,54.9,64.57,1992.0,0,605.6800000000001,0,5,1,2
7767,1990.0,2 - High School,16812.0,4.0,0.0,-199.81,1.17,44.23,539.0,220.04,174.81,40.12,1996.0,0,1018.1999999999999,0,5,0,2
7768,1976.0,2 - High School,28464.0,3.0,1.0,376.84,0.44,304.5,123.9,213.04,26.56,54.12,1977.0,0,722.1199999999999,0,5,1,0
7769,1988.0,3 - BSc/MSc,18852.0,3.0,1.0,-27.0,1.0,384.63,138.35,151.25,21.67,23.67,1988.0,1,719.5699999999999,0,5,2,2
7770,1990.0,3 - BSc/MSc,19728.0,4.0,1.0,319.5,0.56,133.36,251.15,309.28,93.35,4.78,1993.0,0,791.92,0,5,1,2
7771,1998.0,2 - High School,14484.0,3.0,0.0,574.12,0.41,97.13,549.0,243.38,50.12,67.57,1998.0,1,1007.2,0,5,0,3
7772,1985.0,3 - BSc/MSc,23544.0,3.0,1.0,419.52,0.35,330.73,123.9,212.93,12.89,2.78,1991.0,0,683.2299999999999,0,5,1,0
7773,1955.0,3 - BSc/MSc,44208.0,1.0,1.0,305.95,0.58,254.27,239.5,153.25,57.79,76.68,1993.0,0,781.49,0,5,1,0
7774,1961.0,3 - BSc/MSc,23784.0,4.0,1.0,-76.23,1.09,344.4,23.35,140.25,35.34,51.23,1992.0,0,594.57,0,5,2,2
7775,1994.0,2 - High School,10188.0,1.0,1.0,144.03,0.87,75.68,946.85,146.14,132.58,39.23,1994.0,1,1340.48,0,5,0,3
7776,1980.0,2 - High School,20316.0,1.0,1.0,227.05,0.78,155.92,706.8,182.59,12.67,83.46,1988.0,0,1141.44,0,5,0,3
7777,1956.0,3 - BSc/MSc,32832.0,1.0,1.0,298.95,0.5,315.28,78.9,222.71,20.56,8.67,1983.0,0,646.1199999999999,0,5,1,0
7778,1947.0,3 - BSc/MSc,37824.0,1.0,0.0,813.16,0.27,111.91,726.25,289.5,19.56,3.78,1997.0,0,1150.9999999999998,0,5,1,0
7779,1966.0,1 - Basic,29628.0,1.0,1.0,321.4,0.45,377.96,72.25,115.69,34.23,31.56,1982.0,0,631.6899999999999,0,5,2,0
7780,1942.0,3 - BSc/MSc,52680.0,4.0,0.0,-48.56,1.03,165.92,132.25,296.39,23.56,64.79,1989.0,0,682.9099999999999,0,5,1,1
7781,1959.0,2 - High School,28860.0,4.0,1.0,69.14,0.87,257.16,205.05,157.92,-7.0,103.91,1992.0,0,724.04,1,4,1,1
7782,1999.0,1 - Basic,9432.0,3.0,1.0,981.75,0.18,65.68,799.6,191.48,141.47,27.45,1999.0,1,1225.68,0,5,0,3
7783,1956.0,2 - High School,41520.0,3.0,1.0,171.15,0.73,340.51,186.15,136.58,40.34,30.34,1976.0,0,733.9200000000001,0,5,2,1
7784,1986.0,3 - BSc/MSc,8988.0,3.0,0.0,-105.79,1.14,195.48,3.9,233.6,40.12,120.91,1986.0,1,594.01,0,5,1,2
7785,1951.0,3 - BSc/MSc,38028.0,1.0,0.0,265.06,0.49,295.61,-5.55,243.38,8.78,23.34,1990.0,0,571.11,1,4,1,0
7786,1970.0,3 - BSc/MSc,28536.0,3.0,1.0,345.97,0.31,418.19,-55.0,164.03,0.89,6.89,1991.0,0,590.0,1,4,2,0
7787,1951.0,3 - BSc/MSc,31296.0,2.0,1.0,-10.33,0.98,412.3,63.35,122.58,14.67,15.78,1978.0,0,628.68,0,5,2,1
7788,1957.0,1 - Basic,35508.0,2.0,1.0,304.95,0.57,376.07,211.7,112.91,46.12,23.56,1979.0,0,770.3599999999999,0,5,2,0
7789,1937.0,3 - BSc/MSc,54852.0,3.0,0.0,362.74,0.49,142.25,226.15,363.07,29.56,-5.11,1994.0,0,761.03,1,4,1,1
7790,1996.0,1 - Basic,9552.0,3.0,0.0,519.66,0.48,60.79,579.0,207.26,102.02,95.13,1996.0,1,1044.1999999999998,0,5,0,3
7791,1956.0,3 - BSc/MSc,28104.0,3.0,1.0,-7.77,0.97,513.54,19.45,64.68,2.89,-1.11,1979.0,0,600.5600000000001,1,4,2,1
7792,1957.0,2 - High School,31344.0,4.0,0.0,321.62,0.54,212.15,206.15,204.15,71.68,54.79,1987.0,0,748.9200000000001,0,5,1,0
7793,1950.0,2 - High School,45468.0,1.0,0.0,191.04,0.67,256.27,102.25,236.6,22.45,40.23,1994.0,0,657.8000000000001,0,5,1,1
7794,1988.0,1 - Basic,13632.0,1.0,1.0,334.52,0.5,100.13,171.15,273.94,89.46,88.24,1988.0,1,722.9200000000001,0,5,1,2
7795,1980.0,4 - PhD,22476.0,4.0,1.0,247.05,0.64,290.61,182.8,221.71,18.78,37.34,1980.0,1,751.24,0,5,1,2
7796,1955.0,1 - Basic,37296.0,4.0,1.0,-4.44,0.98,163.92,369.5,230.82,59.9,80.46,1984.0,0,904.6,0,5,1,1
7797,1943.0,3 - BSc/MSc,40068.0,3.0,0.0,378.3,0.33,407.52,19.45,151.25,1.89,25.56,1979.0,0,605.67,0,5,2,0
7798,1984.0,2 - High School,19980.0,1.0,1.0,717.35,0.38,127.69,742.35,150.25,83.46,101.13,1984.0,1,1204.88,0,5,0,3
7799,1964.0,3 - BSc/MSc,28884.0,4.0,1.0,-25.0,1.0,467.31,108.9,82.35,8.89,16.67,1991.0,0,684.12,0,5,2,2
7800,1994.0,3 - BSc/MSc,15756.0,3.0,0.0,-25.0,1.0,107.13,352.3,126.69,134.47,165.14,1994.0,1,885.73,0,5,0,2
7801,1988.0,2 - High School,12360.0,4.0,1.0,-10.33,0.98,185.7,18.9,296.61,44.12,58.79,1988.0,1,604.12,0,5,1,2
7802,1967.0,3 - BSc/MSc,26640.0,4.0,1.0,440.54,0.16,510.54,-45.0,68.68,5.89,15.89,1993.0,0,601.0,1,4,2,0
7803,1972.0,3 - BSc/MSc,34752.0,2.0,1.0,543.67,0.08,539.1,38.9,35.23,6.0,-3.11,1977.0,0,619.23,1,4,2,0
7804,1973.0,3 - BSc/MSc,29616.0,2.0,1.0,-96.0,1.14,418.19,-65.0,151.14,11.78,6.0,1976.0,0,587.1099999999999,1,4,2,1
7805,1950.0,3 - BSc/MSc,43584.0,1.0,0.0,227.28,0.61,179.48,72.8,322.06,25.56,40.34,1984.0,0,640.2399999999999,0,5,1,1
7806,1957.0,3 - BSc/MSc,41664.0,1.0,1.0,5.45,0.95,458.42,30.0,99.24,30.45,16.89,1975.0,0,635.0,0,5,2,1
7807,1985.0,3 - BSc/MSc,17088.0,1.0,1.0,152.37,0.77,176.59,217.25,320.06,30.34,29.56,1985.0,1,773.8000000000001,0,5,1,2
7808,1960.0,2 - High School,40092.0,3.0,0.0,708.35,0.28,239.71,535.65,181.59,25.56,42.01,1993.0,0,1024.52,0,5,1,0
7809,1995.0,3 - BSc/MSc,20172.0,1.0,1.0,44.68,0.95,76.68,1119.65,119.91,136.58,66.9,1995.0,1,1519.7200000000003,0,5,0,3
7810,1998.0,1 - Basic,9288.0,1.0,1.0,-25.0,1.0,66.79,568.45,236.71,72.57,101.24,1998.0,1,1045.76,0,5,0,2
7811,1935.0,2 - High School,45204.0,2.0,0.0,68.81,0.85,172.81,87.25,273.83,46.23,52.79,1997.0,0,632.91,0,5,1,1
7812,1975.0,2 - High School,24996.0,4.0,1.0,-13.86,0.98,171.7,-16.1,322.06,46.23,43.34,1991.0,0,583.33,1,4,1,2
7813,1998.0,1 - Basic,12564.0,3.0,1.0,1094.1,0.11,17.67,834.6,61.9,71.68,266.83,1998.0,1,1252.6799999999998,0,5,0,3
7814,1953.0,3 - BSc/MSc,38088.0,3.0,1.0,524.99,0.25,424.19,152.25,60.9,26.45,69.9,1988.0,0,733.69,0,5,2,0
7815,1944.0,3 - BSc/MSc,41568.0,1.0,0.0,-25.0,1.0,288.5,108.35,258.27,16.67,5.89,1979.0,0,677.68,0,5,1,1
7816,1977.0,3 - BSc/MSc,16320.0,4.0,1.0,474.31,0.24,384.63,103.9,152.03,8.78,10.78,1988.0,0,660.1199999999999,0,5,2,0
7817,1996.0,1 - Basic,14868.0,1.0,1.0,385.96,0.54,27.56,383.4,127.47,175.7,181.59,1996.0,1,895.7199999999999,0,5,0,3
7818,1948.0,2 - High School,47340.0,2.0,0.0,260.51,0.58,221.04,111.7,166.81,81.57,92.24,1989.0,0,673.36,0,5,1,1
7819,1980.0,2 - High School,28164.0,1.0,1.0,16.34,0.93,377.07,39.45,167.81,41.34,10.0,1980.0,1,635.67,0,5,2,2
7820,1951.0,2 - High School,45516.0,4.0,0.0,-46.56,1.02,65.79,554.55,241.6,91.35,87.35,1980.0,0,1040.6399999999999,0,5,0,1
7821,1974.0,3 - BSc/MSc,26496.0,3.0,1.0,-36.11,1.02,553.77,54.45,28.45,-6.0,-5.11,1974.0,1,636.6700000000001,2,3,2,1
7822,1959.0,3 - BSc/MSc,34932.0,1.0,1.0,396.63,0.3,276.94,20.0,129.47,55.01,124.69,1984.0,0,606.1099999999999,0,5,1,0
7823,1997.0,1 - Basic,19488.0,4.0,0.0,-25.0,1.0,170.7,531.2,96.24,121.69,98.13,1997.0,1,1017.9600000000002,0,5,0,2
7824,1974.0,1 - Basic,25476.0,1.0,1.0,-25.0,1.0,250.27,87.8,253.27,14.78,44.12,1984.0,0,650.24,0,5,1,2
7825,1938.0,1 - Basic,51216.0,4.0,0.0,668.45,0.4,182.7,693.45,164.03,45.12,75.46,1996.0,0,1160.76,0,5,0,0
7826,1985.0,4 - PhD,18036.0,4.0,1.0,399.08,0.31,427.97,34.45,104.91,45.23,3.89,1985.0,1,616.45,0,5,2,0
7827,1965.0,2 - High School,35676.0,4.0,1.0,-61.23,1.06,426.08,83.35,102.02,18.56,17.67,1997.0,0,647.6799999999998,0,5,2,1
7828,1997.0,1 - Basic,8604.0,3.0,1.0,-84.12,1.06,74.79,524.55,139.47,228.71,59.12,1997.0,1,1026.6399999999999,0,5,0,2
7829,1953.0,3 - BSc/MSc,33576.0,3.0,1.0,140.91,0.77,456.64,158.35,109.02,11.78,-2.11,1997.0,0,735.79,1,4,2,1
7830,1938.0,3 - BSc/MSc,55860.0,4.0,0.0,-49.77,1.04,422.3,-40.55,160.14,15.78,0.89,1976.0,0,599.11,1,4,2,1
7831,1941.0,2 - High School,45648.0,3.0,0.0,230.27,0.67,255.27,212.25,260.16,44.12,0.0,1994.0,0,771.8000000000001,0,4,1,1
7832,1978.0,3 - BSc/MSc,17400.0,2.0,1.0,389.09,0.31,401.41,23.35,154.25,10.67,10.0,1991.0,0,599.68,0,5,2,0
7833,1941.0,3 - BSc/MSc,49104.0,4.0,0.0,207.71,0.75,138.36,450.65,261.16,70.57,23.78,1983.0,0,944.52,0,5,1,1
7834,1964.0,3 - BSc/MSc,35004.0,1.0,1.0,531.43,0.12,502.54,50.0,76.57,6.89,-3.0,1988.0,0,635.9999999999999,1,4,2,0
7835,1947.0,3 - BSc/MSc,42156.0,4.0,0.0,312.29,0.53,340.62,157.8,213.15,-1.11,11.67,1995.0,0,723.24,1,4,1,0
7836,1970.0,3 - BSc/MSc,34716.0,4.0,1.0,-14.11,0.98,457.53,34.45,110.8,5.78,10.89,1993.0,0,619.4499999999999,0,5,2,2
7837,1956.0,3 - BSc/MSc,35532.0,2.0,1.0,56.57,0.89,337.84,201.7,104.02,81.57,32.23,1983.0,0,757.3599999999999,0,5,2,1
7838,1994.0,1 - Basic,9180.0,4.0,1.0,-218.26,1.16,55.01,766.8,79.46,193.26,109.8,1994.0,1,1204.33,0,5,0,2
7839,1940.0,1 - Basic,51456.0,4.0,0.0,168.36,0.76,254.27,231.7,243.6,25.45,38.34,1995.0,0,793.3600000000001,0,5,1,1
7840,1967.0,3 - BSc/MSc,28944.0,2.0,1.0,459.2,0.19,463.53,23.9,92.13,0.0,20.67,1992.0,0,600.2299999999999,0,4,2,0
7841,1973.0,3 - BSc/MSc,25128.0,4.0,1.0,231.05,0.67,259.05,212.25,283.83,12.78,9.78,1990.0,0,777.6899999999999,0,5,1,2
7842,1991.0,2 - High School,16356.0,4.0,1.0,247.05,0.66,249.49,241.15,173.81,59.01,81.57,1991.0,1,805.03,0,5,1,2
7843,1994.0,2 - High School,8940.0,3.0,0.0,109.47,0.86,75.68,480.1,230.71,165.03,30.56,1994.0,1,982.0799999999999,0,5,0,2
7844,1959.0,3 - BSc/MSc,37980.0,3.0,1.0,1.45,0.97,285.72,416.75,138.47,26.45,58.01,1992.0,0,925.4000000000001,0,5,1,1
7845,1968.0,4 - PhD,31944.0,4.0,1.0,528.77,0.11,514.21,44.45,57.01,2.89,4.89,1979.0,0,623.45,0,5,2,0
7846,1983.0,2 - High School,18504.0,4.0,1.0,-57.34,1.03,245.38,450.65,213.15,29.34,-3.0,1987.0,0,938.52,1,4,1,2
7847,1984.0,2 - High School,23172.0,1.0,1.0,277.16,0.64,401.63,265.6,124.69,18.67,17.89,1984.0,1,828.48,0,5,2,2
7848,1950.0,2 - High School,45060.0,4.0,1.0,528.32,0.18,453.53,93.9,113.8,-3.0,14.89,1976.0,0,676.1199999999999,1,4,2,0
7849,1992.0,1 - Basic,13428.0,3.0,1.0,-138.36,1.16,65.68,142.8,207.15,30.45,256.16,1997.0,0,702.24,0,5,0,2
7850,1986.0,2 - High School,12060.0,4.0,1.0,300.39,0.6,252.27,300.6,242.38,25.45,-0.22,1986.0,1,820.7,1,4,1,2
7851,1952.0,3 - BSc/MSc,41820.0,1.0,0.0,385.63,0.52,91.13,314.5,236.6,151.25,55.12,1992.0,0,848.6,0,5,0,0
7852,1976.0,1 - Basic,26700.0,1.0,1.0,-115.24,1.15,329.95,40.0,145.25,10.67,90.24,1996.0,0,616.11,0,5,2,2
7853,1975.0,2 - High School,23568.0,2.0,1.0,73.12,0.85,416.08,84.45,123.69,11.78,13.67,1983.0,0,649.67,0,5,2,2
7854,1966.0,3 - BSc/MSc,28416.0,4.0,1.0,-27.2,1.0,468.42,-1.1,91.35,13.78,8.78,1984.0,0,582.3299999999999,1,4,2,1
7855,1997.0,1 - Basic,15228.0,4.0,1.0,-19.78,1.0,65.9,869.6,97.13,130.47,135.69,1997.0,1,1298.7900000000002,0,5,0,3
7856,1953.0,3 - BSc/MSc,33768.0,4.0,1.0,61.35,0.87,271.94,59.45,134.58,75.46,110.13,1988.0,0,651.5600000000001,0,5,1,1
7857,1973.0,3 - BSc/MSc,30624.0,1.0,0.0,480.21,0.26,508.43,113.9,58.9,-1.0,-0.11,1977.0,0,681.23,2,3,2,0
7858,1986.0,1 - Basic,22524.0,1.0,1.0,-260.71,1.21,78.46,677.35,105.02,235.71,41.34,1986.0,1,1137.8799999999999,0,5,0,2
7859,1988.0,3 - BSc/MSc,12612.0,4.0,1.0,441.98,0.26,371.07,78.35,153.03,17.56,14.67,1990.0,0,634.6799999999998,0,5,2,0
7860,1942.0,3 - BSc/MSc,52140.0,3.0,0.0,434.2,0.29,369.96,98.35,166.81,11.89,2.78,1992.0,0,649.7899999999998,0,5,2,0
7861,1952.0,3 - BSc/MSc,33552.0,4.0,1.0,68.34,0.87,404.3,123.9,143.47,30.56,12.89,1986.0,0,715.12,0,5,2,1
7862,1957.0,3 - BSc/MSc,44820.0,1.0,0.0,-39.89,1.03,414.41,13.9,142.25,18.67,3.78,1995.0,0,593.0099999999999,0,5,2,1
7863,1983.0,2 - High School,18024.0,4.0,1.0,514.55,0.48,332.95,539.55,155.25,4.89,10.89,1983.0,1,1043.5300000000002,0,5,1,3
7864,1958.0,3 - BSc/MSc,35580.0,4.0,1.0,79.57,0.85,412.19,123.35,125.69,18.78,24.67,1984.0,0,704.68,0,5,2,1
7865,1987.0,2 - High School,22944.0,4.0,1.0,290.61,0.58,202.37,177.25,306.39,63.9,-0.11,1987.0,1,749.91,1,4,1,2
7866,1988.0,3 - BSc/MSc,17832.0,3.0,1.0,189.04,0.69,114.69,126.7,306.28,33.34,99.35,1988.0,1,680.36,0,5,1,2
7867,1938.0,2 - High School,53676.0,1.0,0.0,663.14,0.32,78.46,539.0,163.03,155.14,70.68,1982.0,0,1006.31,0,5,0,0
7868,1994.0,1 - Basic,10140.0,1.0,1.0,-25.0,1.0,69.79,457.85,258.27,88.35,92.13,1994.0,1,966.39,0,5,0,2
7869,1964.0,4 - PhD,32544.0,1.0,1.0,373.77,0.23,544.77,-55.0,37.34,4.89,-12.0,1995.0,0,587.0,2,3,2,0
7870,1969.0,3 - BSc/MSc,25296.0,3.0,1.0,-43.55,1.03,464.31,-15.55,114.02,0.89,3.89,1977.0,0,583.11,1,4,2,1
7871,1981.0,3 - BSc/MSc,19236.0,3.0,1.0,616.68,0.45,256.27,696.8,153.25,11.89,43.23,1997.0,0,1161.44,0,5,1,3
7872,1942.0,2 - High School,47424.0,4.0,1.0,304.05,0.61,284.72,300.6,206.15,12.78,41.23,1994.0,0,845.48,0,5,1,1
7873,1966.0,3 - BSc/MSc,35292.0,1.0,1.0,409.86,0.38,421.19,99.45,132.58,29.56,15.89,1984.0,0,698.67,0,5,2,0
7874,1978.0,3 - BSc/MSc,15312.0,3.0,1.0,-82.01,1.08,187.48,182.25,314.17,57.01,4.89,1978.0,1,745.8000000000001,0,5,1,2
7875,1969.0,3 - BSc/MSc,34704.0,4.0,1.0,476.88,0.08,542.77,-35.0,21.45,11.89,5.89,1992.0,0,582.0,1,4,2,0
7876,1964.0,2 - High School,40764.0,4.0,1.0,588.33,0.11,513.43,103.9,55.9,4.0,10.89,1987.0,0,688.1199999999999,0,5,2,0
7877,1945.0,2 - High School,48612.0,2.0,0.0,281.06,0.58,302.17,163.35,195.37,32.45,36.34,1978.0,0,729.6800000000001,0,5,1,1
7878,1945.0,3 - BSc/MSc,48564.0,2.0,0.0,103.8,0.81,392.52,112.8,154.14,0.89,16.89,1987.0,0,677.24,0,5,2,1
7879,1984.0,3 - BSc/MSc,22188.0,1.0,1.0,402.08,0.33,300.5,48.9,209.04,15.67,62.01,1998.0,0,636.1199999999999,0,5,1,0
7880,1978.0,2 - High School,31164.0,3.0,1.0,131.03,0.86,156.03,712.9,101.02,97.13,84.24,1979.0,0,1151.32,0,5,0,2
7881,1977.0,2 - High School,26988.0,4.0,1.0,-47.0,1.03,316.95,138.35,208.04,21.56,-0.22,1986.0,0,684.8999999999999,1,4,1,2
7882,1964.0,4 - PhD,26376.0,2.0,1.0,-87.0,1.11,561.66,-50.0,24.45,-4.0,11.0,1981.0,0,597.11,2,3,2,1
7883,1963.0,2 - High School,29412.0,1.0,0.0,100.8,0.86,142.36,401.75,188.37,47.12,125.8,1977.0,0,905.4,0,5,0,1
7884,1998.0,2 - High School,17604.0,3.0,1.0,478.87,0.57,45.12,702.35,176.81,155.03,88.57,1998.0,1,1167.8799999999999,0,5,0,3
7885,1958.0,3 - BSc/MSc,42960.0,2.0,1.0,377.75,0.27,431.08,-25.55,143.25,0.89,1.89,1996.0,0,577.1099999999999,1,4,2,0
7886,1986.0,3 - BSc/MSc,16776.0,1.0,1.0,309.84,0.54,269.05,143.35,244.49,22.45,43.34,1986.0,1,722.6800000000001,0,5,1,2
7887,1955.0,3 - BSc/MSc,34068.0,1.0,0.0,355.98,0.29,472.98,-45.0,106.13,-7.0,12.0,1985.0,0,591.11,2,3,2,0
7888,1940.0,2 - High School,52764.0,4.0,0.0,9.44,0.95,192.37,153.35,255.16,71.79,47.12,1978.0,0,719.79,0,5,1,1
7889,1968.0,1 - Basic,32700.0,1.0,1.0,450.31,0.24,440.75,34.45,103.91,21.67,21.78,1974.0,0,622.56,0,5,2,0
7890,1955.0,2 - High School,36048.0,3.0,1.0,192.27,0.73,219.71,288.95,186.37,27.45,71.68,1987.0,0,794.1600000000001,0,5,1,1
7891,1997.0,1 - Basic,8724.0,4.0,1.0,5.45,0.98,30.45,942.95,187.37,41.12,147.36,1997.0,1,1349.25,0,5,0,3
7892,1987.0,2 - High School,12984.0,4.0,1.0,136.7,0.77,198.15,123.35,280.83,36.45,49.9,1987.0,1,688.68,0,5,1,2
7893,1997.0,1 - Basic,24072.0,3.0,1.0,254.83,0.64,74.68,231.7,178.7,205.15,94.13,1997.0,1,784.36,0,5,0,2
7894,1977.0,1 - Basic,29784.0,1.0,1.0,355.54,0.32,392.74,-6.1,127.47,31.45,10.67,1996.0,0,562.33,1,4,2,0
7895,1953.0,2 - High School,43104.0,2.0,1.0,-12.22,0.98,479.2,8.9,96.35,12.78,16.89,1977.0,0,614.1199999999999,0,5,2,1
7896,1984.0,3 - BSc/MSc,25860.0,4.0,1.0,84.12,0.84,367.07,118.9,186.59,4.89,14.67,1992.0,0,692.12,0,5,2,2
7897,1969.0,3 - BSc/MSc,30384.0,4.0,1.0,519.76,0.16,491.76,65.0,95.35,-2.0,-2.0,1986.0,0,652.11,2,3,2,0
7898,1981.0,2 - High School,24624.0,4.0,1.0,-32.78,1.01,345.4,153.35,201.37,7.78,23.78,1981.0,1,731.68,0,5,1,2
7899,1993.0,3 - BSc/MSc,16776.0,4.0,1.0,321.4,0.39,367.96,8.9,159.92,10.78,21.56,1993.0,1,569.1199999999999,0,5,2,2
7900,1966.0,2 - High School,25344.0,3.0,1.0,460.2,0.36,477.2,163.35,74.68,16.67,24.67,1990.0,0,756.5699999999999,0,5,2,0
7901,1992.0,2 - High School,12888.0,4.0,0.0,80.02,0.88,13.78,393.4,205.04,94.24,199.26,1992.0,1,905.7199999999999,0,5,0,2
7902,1949.0,1 - Basic,51432.0,1.0,0.0,45.68,0.92,163.92,333.95,265.05,37.23,56.01,1975.0,0,856.1600000000001,0,5,1,1
7903,1995.0,3 - BSc/MSc,4668.0,2.0,1.0,-25.0,1.0,95.13,609.0,171.81,43.12,146.14,1995.0,1,1065.2,0,5,0,2
7904,1990.0,3 - BSc/MSc,5220.0,4.0,1.0,92.02,0.82,264.16,58.9,220.04,81.57,35.45,1990.0,1,660.1200000000001,0,5,1,2
7905,1978.0,4 - PhD,25044.0,1.0,1.0,413.76,0.19,452.42,-25.55,103.91,0.0,11.89,1980.0,0,568.22,1,3,2,0
7906,1952.0,2 - High School,37380.0,3.0,0.0,311.06,0.68,189.59,578.45,143.36,90.35,56.12,1978.0,0,1057.8700000000001,0,5,0,1
7907,1955.0,2 - High School,40500.0,4.0,1.0,262.61,0.62,267.83,206.7,195.26,75.68,19.78,1997.0,0,765.25,0,5,1,1
7908,1946.0,3 - BSc/MSc,36216.0,4.0,0.0,-53.1,1.05,490.76,-15.55,79.46,5.89,8.89,1995.0,0,585.0,1,4,2,1
7909,1991.0,3 - BSc/MSc,13344.0,4.0,0.0,764.7,0.35,114.69,790.7,152.03,133.47,17.78,1991.0,1,1208.67,0,5,0,3
7910,1971.0,2 - High School,33936.0,4.0,1.0,319.51,0.52,344.51,143.35,203.15,2.0,24.67,1983.0,0,717.68,0,5,1,0
7911,1948.0,3 - BSc/MSc,42432.0,1.0,1.0,-31.78,1.01,413.19,147.25,125.8,16.67,9.89,1985.0,0,712.8,0,5,2,1
7912,1956.0,2 - High School,33924.0,1.0,1.0,218.49,0.62,302.28,97.25,139.47,58.79,41.01,1978.0,0,638.8,0,5,1,1
7913,1955.0,3 - BSc/MSc,41292.0,3.0,1.0,-67.44,1.09,221.71,-70.0,230.71,70.57,43.01,1987.0,0,566.0,1,4,1,1
7914,1976.0,2 - High School,24120.0,4.0,1.0,-35.67,1.02,231.82,131.15,280.61,10.67,8.78,1991.0,0,663.03,0,5,1,2
7915,1982.0,2 - High School,22044.0,3.0,1.0,116.69,0.84,167.92,372.85,184.59,95.13,68.9,1982.0,1,889.39,0,5,0,2
7916,1989.0,3 - BSc/MSc,11184.0,1.0,1.0,100.03,0.79,263.94,28.9,174.7,96.13,38.45,1991.0,0,602.12,0,5,1,2
7917,1947.0,3 - BSc/MSc,39060.0,1.0,0.0,-94.99,1.13,415.41,-35.55,139.25,7.78,6.67,1974.0,0,569.11,1,4,2,1
7918,1988.0,3 - BSc/MSc,19452.0,4.0,1.0,381.52,0.4,278.72,127.8,189.59,24.45,60.68,1998.0,0,681.24,0,5,1,3
7919,1990.0,2 - High School,14988.0,4.0,1.0,101.58,0.92,92.24,1114.65,159.14,86.46,52.12,1990.0,1,1504.6100000000001,0,5,0,3
7920,1982.0,2 - High School,22164.0,1.0,1.0,29.34,0.92,459.42,49.45,109.91,4.89,19.78,1982.0,1,643.4499999999999,0,5,2,2
7921,1945.0,2 - High School,43812.0,4.0,0.0,574.68,0.44,202.15,587.9,242.6,21.67,9.89,1985.0,0,1064.21,0,5,1,0
